0,1,2,3,4,5,6,7
解决方案工程师（可视化、互动化、人工智能）,          南京百思奥信息技术有限公司        ,2.5万-3.5万,民营|20-99人|IT服务,南京·江宁·秣陵,5-10年,本科,http://www.zhaopin.com/jobdetail/CC658515030J40641609003.htm
现场应用-助理视觉软件,          伯肯森自动化技术(上海)有限公司        ,6千-1万,图像处理|图像检测识别|图像分类|视觉图像算法|民营|20-99人|仪器仪表制造,苏州·虎丘·狮山,1-3年,大专,http://www.zhaopin.com/jobdetail/CC401482510J40354580310.htm
人工智能教育产品经理,          河北海珉工矿集团有限公司        ,1.5万-2.5万,特殊人群|教育|民营|100-299人|钢铁/有色金属冶炼及加工,北京·朝阳·呼家楼,5-10年,本科,http://www.zhaopin.com/jobdetail/CC849323730J40663162011.htm
人工智能联合创始人（广州花都公司上班）,          广州一点通教育科技有限公司        ,2万-3万,民营|20-99人|培训/辅导服务,广州·花都·新华,经验不限,大专,http://www.zhaopin.com/jobdetail/CC817314060J40616709202.htm
实验室管理员,          深圳市视觉龙科技有限公司        ,8千-1.2万,人工智能|机器视觉|民营|20-99人|计算机软件,深圳·龙华·观湖,经验不限,大专,http://www.zhaopin.com/jobdetail/CC137262510J90250100000.htm
智能设备结构助理工程师,          千觉机器人科技(上海)有限公司        ,1万-2万,工装设备|注塑工艺|民营|20人以下|人工智能,上海·闵行·江川路,无经验,本科,http://www.zhaopin.com/jobdetail/CCL1484027370J40651004911.htm
人工智能销售主管(独角兽/高提成/ToB端/有资源),          探迹科技        ,2万-4万,企业客户|电话销售|面销/陌拜|地推销售|知识产权销售|法律服务销售|直销|民营|1000-9999人|互联网,济南·历城·港沟,3-5年,大专,http://www.zhaopin.com/jobdetail/CC406882580J40664790902.htm
人工智能技术（自然语言）,          北京华心维联网络科技有限公司        ,2.5万-5万,民营|500-999人|互联网,北京·朝阳·高碑店,5-10年,本科,http://www.zhaopin.com/jobdetail/CCL1257005770J40590576413.htm
人工智能数据标注,          吉林省抛物线信息技术有限公司        ,3千-6千,图像标注|语音标注|音频标注|文本标注|20-99人|人工智能,长春·南关,无经验,大专,http://www.zhaopin.com/jobdetail/CCL1476780730J40620637812.htm
人工智能销售主管(独角兽+高提成+ToB端),          探迹科技        ,1.6万-3万,知识产权销售|法律服务销售|SAAS软件销售|企业客户|代理商销售|电话销售|面销/陌拜|民营|1000-9999人|互联网,昆明·盘龙·金辰,3-5年,大专,http://www.zhaopin.com/jobdetail/CC406882580J40654982302.htm
人工智能解决方案工程师,          翼辉福瑞(北京)科技有限公司        ,2.1万-3.5万,民营|100-299人|计算机软件,北京·西城·金融街,5-10年,本科,http://www.zhaopin.com/jobdetail/CC380717510J40628553913.htm
人工智能业务专家,          北京国网信通埃森哲信息技术有限公司        ,1.5万-3万,国企|300-499人|咨询服务,北京·西城·椿树,5-10年,本科,http://www.zhaopin.com/jobdetail/CC599805220J40633527513.htm
人工智能机器人检测,          深圳市银玉科技有限公司        ,6千-8千,机器人操作培训|机器人安装维护|机器人系统集成|机器人仿真验证|服务型机器人|娱乐机器人|20-99人|IT服务,深圳·龙岗·坂田,经验不限,大专,http://www.zhaopin.com/jobdetail/CCL1484544780J40584091916.htm
人工智能产品 生态和渠道部经理,          武汉京天电器有限公司        ,7千-1.2万·14薪,代理商/经销商|民营|20-99人|人工智能,武汉·洪山·关山,1-3年,本科,http://www.zhaopin.com/jobdetail/CC378293610J40683589405.htm
【人工智能】AI软件销售（独角兽/双休）,          探迹科技        ,1.5万-3万,企业客户|KA大客户|电话销售|网络销售|面销/陌拜|民营|1000-9999人|互联网,杭州·余杭·五常,经验不限,大专,http://www.zhaopin.com/jobdetail/CC406882580J40656563802.htm
机器视觉算法与售前解决方案,          北京博数智源人工智能科技有限公司        ,2万-4万,图像识别产品|OpenCV|Python|解决方案|技术方案|民营|20-99人|计算机软件,北京·东城·东四,3-5年,硕士,http://www.zhaopin.com/jobdetail/CC873962440J40674877810.htm
实施项目经理（智能制造）,          山东亚历山大智能科技有限公司        ,7千-1.2万,项目经理|技术支持|实施工程师/顾问|硬件实施|交接现场培训|民营|20-99人|人工智能,济南·历下·千佛山,3-5年,本科,http://www.zhaopin.com/jobdetail/CC416074580J40363748010.htm
人工智能区域销售主管(独角兽+高提成+有资源),          探迹科技        ,2万-4万,SAAS|软件销售|中小企业|企业客户|外贸|物流|区域销售|电话销售|面销/陌拜|民营|1000-9999人|互联网,温州·瓯海区·娄桥街道,3-5年,大专,http://www.zhaopin.com/jobdetail/CC406882580J40653016802.htm
中小学生人工智能AI教育培训销售主管,          绵阳城区金点子教育咨询服务部        ,8千-1.6万,教育培训|民营|20人以下|在线教育,绵阳·涪城区·城厢街道,3-5年,本科,http://www.zhaopin.com/jobdetail/CC383788280J40237866312.htm
人工智能学院院长,          北大方正教育投资集团有限公司        ,2万-2.9万·13薪,大学|职业教育|缴纳北京市五险一金|国企|500-999人|培训/辅导服务,廊坊·广阳区,10年以上,硕士,http://www.zhaopin.com/jobdetail/CC411685720J40649113305.htm
ai人工智能训练师,          四川胡众置业集团有限公司        ,4千-7千,AI机器人训练|民营|1000-9999人|房地产开发,成都·武侯·望江路,经验不限,大专,http://www.zhaopin.com/jobdetail/CCL1320177570J40544587601.htm
人工智能项目经理,          中智四川经济技术合作有限公司        ,9千-1.3万,国企|100-299人|咨询服务,成都·武侯·簇锦,5-10年,本科,http://www.zhaopin.com/jobdetail/CC158905110J40574960809.htm
高级专家（人工智能）,          中国联合网络通信有限公司四川省分公司        ,面议,国企|10000人以上|运营商/增值服务,成都·武侯·桂溪,5-10年,硕士,http://www.zhaopin.com/jobdetail/CC507196620J40679550212.htm
人工智能AI-销售,          中育联教(北京)科技有限公司        ,6千-1.2万,民营|20-99人|IT服务,北京·石景山·苹果园,1-3年,大专,http://www.zhaopin.com/jobdetail/CC424849430J40572299501.htm
博士后-生物医学工程方向,          上海交通大学医学院附属瑞金医院        ,2万-2.5万,图像处理|再生医学|神经工程|医疗设备|纳米材料|人工智能|机器人研发|医院|1000-9999人|医院,上海·黄浦·瑞金二路,经验不限,博士,http://www.zhaopin.com/jobdetail/CC193833910J40500438809.htm
云计算人工智能销售,          网新科技集团有限公司        ,6千-1.2万·13薪,互联网行业|企业客户（2B）|大客户（KA）|个人客户（2C）|人工智能|民营|1000-9999人|IT服务,合肥·庐阳·三孝口,经验不限,大专,http://www.zhaopin.com/jobdetail/CC278400510J40363491916.htm
人工智能项目经理---济南,          山东智和创信息技术有限公司        ,1万-1.5万,股份制企业|100-299人|计算机软件,济南·市中·魏家庄,5-10年,本科,http://www.zhaopin.com/jobdetail/CC461476710J40673400904.htm
AI视觉工程师,          广东兴颂科技有限公司        ,1.4万-2.3万·13薪,图像识别产品|民营|20-99人|电子/半导体/集成电路,佛山·顺德·杏坛,3-5年,本科,http://www.zhaopin.com/jobdetail/CC885245660J40633268713.htm
人工智能架构工程师,          中广核数字科技有限公司        ,1.5万-3万·13薪,国企|500-999人|互联网,深圳·福田·莲花,5-10年,本科,http://www.zhaopin.com/jobdetail/CC230651110J40546659211.htm
人工智能销售主管(独角兽/高提成/ToB端/有资源),          探迹科技        ,2万-4万,企业客户|电话销售|面销/陌拜|地推销售|知识产权销售|法律服务销售|直销|民营|1000-9999人|互联网,苏州·姑苏·苏锦,3-5年,大专,http://www.zhaopin.com/jobdetail/CC406882580J40664790702.htm
人工智能技术经理（驻场，统本）,          江苏网谱数据科技有限公司        ,2.5万-3万,电力经验|计算机软件,合肥·蜀山·临湖管委会,5-10年,本科,http://www.zhaopin.com/jobdetail/CCL1240964670J40567932304.htm
AI人工智能信息录入专员 + 可实习,          博岳通信        ,4千-6千,带薪培训|提供食宿|五险|民营|10000人以上|运营商/增值服务,石家庄·裕华·长江,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CC351377410J40648930001.htm
销售总监（人工智能方向）,          北京弘恒科技有限公司        ,3万-5万,华北大区|KA大客户|政府客户|民营|100-299人|IT服务,北京·海淀·海淀街道,5-10年,本科,http://www.zhaopin.com/jobdetail/CC468923810J40068457611.htm
人工智能项目经理,          奥维数字科技有限公司        ,1.1万-1.5万,PMP|电力项目|AI项目|股份制企业|100-299人|IT服务,济南·市中·大观园,3-5年,本科,http://www.zhaopin.com/jobdetail/CC464422920J40610384206.htm
C++开发工程师,          山东灵创信息技术有限公司        ,1.4万-1.9万,后端开发|C++|民营|20-99人|计算机软件,济南·历城·唐冶,3-5年,大专,http://www.zhaopin.com/jobdetail/CC475237820J40410321305.htm
人工智能平台产品经理,          广州仁合时创信息技术有限公司        ,1.1万-1.3万,电力|智慧城市|民营|20-99人|计算机软件,广州·黄埔·联和,3-5年,本科,http://www.zhaopin.com/jobdetail/CC814732930J40640273312.htm
人工智能项目经理,          山东华科信息技术有限公司        ,1.1万-1.5万,电力项目|AI项目|PMP|民营|300-499人|IT服务,济南·市中·大观园,3-5年,本科,http://www.zhaopin.com/jobdetail/CC293762780J40658805602.htm
数学AI训练师,          广州市锐旗人力资源服务有限公司        ,8千-1.1万,文本标注|合资|500-999人|咨询服务,广州·海珠·琶洲,1-3年,本科,http://www.zhaopin.com/jobdetail/CC136125520J40612905813.htm
招聘普工/操作工,          上海锦海企业管理咨询有限公司        ,7千-8千,体检免费|厂内食堂|包住|两班倒|长白班|月休四天|月结|组装工|检验员|分拣工|国企|500-999人|企业服务,杭州·钱塘·白杨,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CCL1279436630J40681129512.htm
博士-ai领域学术专家,          智联猎头        ,3万-5万·14薪,深度学习|机器学习|视觉图像算法|自然语音处理|机器人算法|推荐算法|语音算法|导航算法|AI|港澳台公司|1000-9999人|互联网,上海·黄浦·南京东路,经验不限,博士,http://www.zhaopin.com/jobdetail/CCL1318355140J40640800403.htm
人工智能数据采集员,          重庆鹤端雨数据科技有限公司        ,3千-4千,会开车，有责任心|能吃苦耐劳|20-99人|专业技术服务,重庆·沙坪坝·西永,3-5年,学历不限,http://www.zhaopin.com/jobdetail/CCL1398143360J40655714115.htm
人工智能项目经理,          山东智和创信息技术有限公司        ,1万-1.5万,股份制企业|100-299人|计算机软件,济南·市中·魏家庄,5-10年,本科,http://www.zhaopin.com/jobdetail/CC461476710J40552945904.htm
教师,          珠海文翰教育信息咨询有限公司        ,5千-1万,课程教授|民营|500-999人|培训/辅导服务,肇庆·高要区·莲塘镇,1-3年,硕士,http://www.zhaopin.com/jobdetail/CC492257580J40669413001.htm
人工智能项目经理,          北京鼎腾科技有限公司        ,1.5万-2万,电力项目|民营|500-999人|IT服务,北京·西城·椿树,3-5年,本科,http://www.zhaopin.com/jobdetail/CC821752090J40672804008.htm
AI人工智能董事长,          多弗国际控股集团有限公司        ,4万-6万,集团公司|民营|10000人以上|投资/融资,北京·朝阳·高碑店,10年以上,本科,http://www.zhaopin.com/jobdetail/CC497171630J40649316103.htm
博士后,          清华大学天津电子信息研究院        ,1万-2万,电子信息与技术|人工智能|医学影像|光谱分析|微电子、半导体|材料|事业单位|100-299人|电子/半导体/集成电路,北京·海淀·中关村,经验不限,博士,http://www.zhaopin.com/jobdetail/CC298544130J40086914116.htm
人工智能项目经理,          广州润和颐能软件技术有限公司        ,1万-1.7万,AI项目|PMP|系统集成项目管理工程师|信息系统项目管理师|民营|500-999人|计算机软件,广州·黄埔·联和,5-10年,本科,http://www.zhaopin.com/jobdetail/CC411152530J40628237916.htm
央视网人工智能专栏频道资深记者,          央视国际网络有限公司        ,3万-4万,摄影记者|文字记者|电视记者|记者证|新闻采编资格证|才艺|国企|1000-9999人|互联网,北京·海淀·甘家口,10年以上,本科,http://www.zhaopin.com/jobdetail/CC138910710J40659064014.htm
人工智能创业合伙人（深圳公司上班）,          广州一点通教育科技有限公司        ,2万-3万,民营|20-99人|培训/辅导服务,深圳·龙岗·吉华,经验不限,大专,http://www.zhaopin.com/jobdetail/CC817314060J40595746302.htm
